newID,new extracter,original ID,year,all_authors,first_auth,title,doi,journal,lifestage_ne,ne_order,ne_family,ne_genus,ne_species,functional_group_ne,crop_family,crop_genus,crop_species,crop_species_VARIETY (not cultivar),crop_location_country,crop_location_state,annual_perennial,HIPV_name,HIPV_class,HIPV biopathway,deployment_method_simplified,deployment_matter,trap_type_simplified,Integrated_Approach,conventional or not,Response Variable,control_mean,control_se,control_sd,control_reps,HIPV_mean,HIPV_se,HIPV_sd,HIPV_reps,ExperimentalID
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Coleoptera,Coccinellidae,unknown,unknown,Predator,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,1.84,0.82,2.008581589,6,1.45,0.52,1.273734666,6,D
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Coleoptera,Coccinellidae,unknown,unknown,Predator,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,1.84,0.82,2.008581589,6,1,0.57,1.396209153,6,D
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Coleoptera,Coccinellidae,unknown,unknown,Predator,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,1.84,0.82,2.008581589,6,4.09,1.43,3.502770332,6,D
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,E
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,E
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,E
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,E
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0.35,0.35,0.85732141,6,F
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,F
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,F
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0.69,0.52,1.273734666,6,F
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,G
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,G
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,G
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0.17,0.17,0.416413256,6,G
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0.52,0.36,0.881816307,6,0,0,0,6,H
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0.52,0.36,0.881816307,6,0,0,0,6,H
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0.52,0.36,0.881816307,6,0,0,0,6,H
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0.52,0.36,0.881816307,6,0,0,0,6,H
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,I
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,I
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,I
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,I
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,J
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,J
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,J
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Tachinidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,J
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,K
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,K
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,K
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0.27,0,0,6,K
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,8.13,2.41,5.90327028,6,13.66,9.64,23.61308112,6,L
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,8.13,2.41,5.90327028,6,9.82,3.57,8.744678382,6,L
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,8.13,2.41,5.90327028,6,7.23,2.32,5.682816203,6,L
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,8.13,2.41,5.90327028,6,1.07,0.71,1.739137717,6,L
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,M
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,M
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,M
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,M
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,N
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,N
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,B-caryophyllene,Sesquiterpenoid,MVA pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,N
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,N
38,Sara,55,2019,"De Lange, E., Salamanca, J., Polashock, J., Rodriguez-Saona, C.","De Lange, E.","Genotypic Variation and Phenotypic Plasticity in Gene Expression and Emissions of Herbivore-Induced Volatiles, and their Potential Tritrophic Implications, in Cranberries",10.1007/s10886-018-1043-0,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Ericaceae,Vaccinium,macrocarpon,NA,USA,New Jersey,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,Yes,Abundance,0,0,0,6,0,0,0,6,O
