newID,new extracter,original ID,year,all_authors,first_auth,title,doi,journal,lifestage_ne,ne_order,ne_family,ne_genus,ne_species,functional_group_ne,crop_family,crop_genus,crop_species,crop_species_VARIETY (not cultivar),crop_location_country,crop_location_state,annual_perennial,HIPV_name,HIPV_class,HIPV biopathway,deployment_method_simplified,deployment_matter,trap_type_simplified,Integrated_Approach,conventional or not,Response Variable,control_mean,control_se,control_sd,control_reps,HIPV_mean,HIPV_se,HIPV_sd,HIPV_reps
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Coleoptera,Coccinellidae,unknown,unknown,Predator,Pinaceae,Picea,glauca,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,1.8,0.36,,5,2,0.43,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hemiptera,Miridae,Deraeocoris,brevis,Predator,Pinaceae,Picea,glauca,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.11,0.05,,4,0.68,0.61,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Braconidae,Pseudopraon,unknown,Parasitoid,Pinaceae,Picea,glauca,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,3.4,0.61,,4,5.1,0.82,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Braconidae,Pseudopraon,unknown,Parasitoid,Pinaceae,Picea,glauca,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,1.7,0.38,,5,4.1,0.9,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Pinaceae,Picea,glauca,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,10.3,1.2,,4,11.9,1.2,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Pinaceae,Picea,glauca,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,4.7,0.52,,5,5.1,0.64,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,All,unknown,unknown,unknown,unknown,All,Pinaceae,Picea,glauca,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,1.35,0.29,,4,1.9,0.27,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,All,Thysanoptera,Aeolothripidae,Aeolothrips,unknown,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,13.9,3.55,,4,8.37,1.8,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Coleoptera,Coccinellidae,unknown,unknown,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.74,0.17,,4,0.54,0.13,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Coleoptera,Coccinellidae,unknown,unknown,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.64,0.14,,5,1,0.22,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Neuroptera,Chrysopidae,unknown,unknown,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.32,0.1,,4,0.58,0.13,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hemiptera,Miridae,Deraeocoris,brevis,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.8,0.31,,4,1.5,0.46,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hemiptera,Miridae,Deraeocoris,brevis,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,1.73,0.56,,5,2.06,0.71,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hemiptera,Anthocoridae,Orius,unknown,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,3.26,0.72,,4,2.94,0.55,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Coleoptera,Staphylinidae,unknown,unknown,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,1.02,0.25,,4,0.89,0.19,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Coleoptera,Staphylinidae,unknown,unknown,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.34,0.08,,5,0.5,0.09,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Braconidae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.52,0.1,,5,0.51,0.08,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Mymaridae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,1.09,0.2,,4,1.48,0.26,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Mymaridae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,1.11,0.23,,5,1.06,0.17,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,8.18,1.51,,4,8.51,1.62,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,1.6,0.17,,5,1.63,0.21,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Scelionidae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,1.99,0.29,,4,2.66,0.45,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Scelionidae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,2.2,0.46,,5,2.16,0.45,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hemiptera,Anthocoridae,Orius,unknown,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,1.6,0.33,,4,1.98,0.46,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Coleoptera,Staphylinidae,unknown,unknown,Predator,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,1.54,0.39,,4,2.33,0.52,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Ceraphronidae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,4.64,0.97,,4,10.4,2.03,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Ceraphronidae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,0.95,0.24,,5,1.7,0.5,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Diapriidae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,0.99,0.38,,4,1.68,0.65,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,1.26,0.31,,4,2.82,0.55,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Megaspilidae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,1.88,0.5,,5,1.48,0.31,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Mymaridae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,1.22,0.21,,4,1.45,0.32,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,Mymaridae,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,1.08,0.32,,5,1.14,0.22,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,1.65,0.34,,4,3.2,0.47,,4
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Sapindaceae,Acer,rubrum,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Pan trap,No,Yes,Abundance,0.39,0.13,,5,0.58,0.11,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,NA,NA,NA,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,13.35,1.9,,5,19.25,3.89,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,NA,NA,NA,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,11.85,1.14,,5,13.13,1.19,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,unknown,unknown,unknown,unknown,Predator,NA,NA,NA,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,7.95,1.45,,5,9.6,1.59,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,unknown,unknown,unknown,unknown,Predator,NA,NA,NA,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,4.25,0.51,,5,5.15,0.74,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,All,Thysanoptera,Aeolothripidae,Aeolothrips,unknown,Predator,NA,NA,NA,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.4,0.15,,5,2.65,0.58,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,All,Thysanoptera,Aeolothripidae,Aeolothrips,unknown,Predator,NA,NA,NA,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,1.33,0.33,,5,1.78,0.35,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Neuroptera,Chrysopidae,Chrysoperla,unknown,Predator,NA,NA,NA,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.4,0.15,,5,1.7,0.55,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Neuroptera,Chrysopidae,Chrysoperla,unknown,Predator,NA,NA,NA,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.97,0.25,,5,1.21,0.35,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Coleoptera,Coccinellidae,unknown,unknown,Predator,NA,NA,NA,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,1.05,0.29,,5,2.05,0.61,,5
48,Monica,71,2022,"Lee, JAC; Flores, SM; Graham, KV; Skillman, VP","Lee, JAC","Methyl Salicylate Can Benefit Ornamental Pest Control, and Does Not Alter Per Capita Predator Consumption at Close-Range",10.3389/fevo.2021.788187,FRONTIERS IN ECOLOGY AND EVOLUTION,Adult,Coleoptera,Coccinellidae,unknown,unknown,Predator,NA,NA,NA,NA,USA,Oregon,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Yes,Abundance,0.78,0.23,,5,0.88,0.23,,5
49,Monica,74,2022,"Zhao, JH; Liang, MM; Wang, ZY; Zhao, YY; Cheng, JL; Du, YJ","Zhao, JH",Evaluation and optimization of blends for attracting Trichogramma dendrolimi based on semiochemicals mediating tritrophic interactions in the orchard habitat,10.1016/j.biocontrol.2022.104998,BIOLOGICAL CONTROL,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Rosaceae,Prunus,persica,NA,China,Zhejiang,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Unknown,Abundance,2.15,1.02,,5,4.73,1.29,,5
49,Monica,74,2022,"Zhao, JH; Liang, MM; Wang, ZY; Zhao, YY; Cheng, JL; Du, YJ","Zhao, JH",Evaluation and optimization of blends for attracting Trichogramma dendrolimi based on semiochemicals mediating tritrophic interactions in the orchard habitat,10.1016/j.biocontrol.2022.104998,BIOLOGICAL CONTROL,Adult,Coleoptera,Coccinellidae,unknown,unknown,Predator,Rosaceae,Prunus,persica,NA,China,Zhejiang,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,Unknown,Abundance,0.75,0.32,,5,2.37,0.65,,5
50,Monica,79,2024,"Michereff, MFF; Magalhaes, DM; do Nascimento, IN; Laumann, RA; Borges, M; Withall, DM; Birkett, MA; Blassioli-Moraes, MC","Michereff, MFF","Attracting Scelionidae egg parasitoids to enhance stink bug egg parasitisation in soybean crops using methyl salicylate and (E,E)-α-farnesene",10.1002/ps.8274,PEST MANAGEMENT SCIENCE,Egg,Hymenoptera,Scelionidae,Telenomus,podisi,Parasitoid,Fabaceae,Glycine,max,NA,Brazil,Distrito Federal Central,Annual,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,Rubber septum,Liquid,Visual,No,Yes,Parasitism rate,0,0,,10,30.85,18.99,,10
50,Monica,79,2024,"Michereff, MFF; Magalhaes, DM; do Nascimento, IN; Laumann, RA; Borges, M; Withall, DM; Birkett, MA; Blassioli-Moraes, MC","Michereff, MFF","Attracting Scelionidae egg parasitoids to enhance stink bug egg parasitisation in soybean crops using methyl salicylate and (E,E)-α-farnesene",10.1002/ps.8274,PEST MANAGEMENT SCIENCE,Egg,Hymenoptera,Scelionidae,Telenomus,podisi,Parasitoid,Fabaceae,Glycine,max,NA,Brazil,Distrito Federal Central,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Rubber septum,Liquid,Visual,No,Yes,Parasitism rate,0,0,,10,39.33,24.07,,10
